Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,SMA,RSI,buy_signal,sell_signal,action
azuki,11.69745,19.0,11.373,108,1655942400,1498.642998,9.958872499999995,73.11238124212613,1,0,-1
azuki,10.402,14.0,10.402,90,1656028800,1080.5459999999998,9.988972499999992,52.799554894627995,1,0,-1
azuki,11.0,13.5,11.0,66,1656115200,773.58,10.063972499999993,59.32095333083356,1,0,-1
azuki,9.901,13.25,9.901,36,1656201600,417.186,10.046522499999993,45.02895315610929,0,1,1
azuki,9.9001,60.0,9.9001,66,1656288000,1233.0606,9.991527499999993,45.01785056166466,0,1,1
azuki,9.17,80.0,9.1,108,1656374400,1606.014,9.450027499999994,36.013576071559896,0,1,1
azuki,10.2525,40.0,10.2,108,1656460800,1538.0400000000002,9.512552499999993,53.31834442713856,1,0,-1
azuki,9.8965,16.0,9.89,114,1656547200,1363.62,9.507377499999993,47.98371865136835,0,0,0
azuki,9.565,35.0,9.39,108,1656633600,1369.7399999999998,9.547127499999991,42.97850979813915,0,0,0
azuki,10.5,23.5,10.5,90,1656720000,1177.38,9.617127499999992,58.310359245596075,1,0,-1
azuki,11.0,16.0,10.03,126,1656806400,1598.4414,9.822127499999992,64.66175738596164,1,0,-1
azuki,10.0,55.55,10.0,90,1656892800,1483.074,9.947127499999992,46.82669299970871,0,0,0
azuki,10.9,17.9,10.9,72,1656979200,938.88,10.044627499999994,59.418936751073105,1,0,-1
azuki,10.2,29.95,10.1,126,1657065600,1673.3046,10.114627499999992,48.298774880825015,0,0,0
azuki,10.0,30.0,10.0,90,1657152000,1320.228,10.164627499999991,45.27279844406449,0,1,1
azuki,9.9245,66.0,9.91,102,1657238400,1604.9879999999998,10.230852499999992,43.97280673350343,0,1,1
azuki,10.99,12.0,10.99,84,1657324800,978.9673611111112,10.300277499999993,62.81085634178242,1,0,-1
azuki,11.25,19.3,10.1817,180,1657411200,2342.281068,10.392777499999992,66.27010633378758,1,0,-1
azuki,10.8705,59.0,10.11,114,1657497600,1762.5600000000002,10.436302499999993,56.65503088643692,1,0,-1
azuki,12.0,15.0,12.0,48,1657584000,637.0200000000001,10.470977499999993,71.84995624893081,1,0,-1
azuki,9.96,23.0,9.96,84,1657670400,1164.366,10.384104999999993,40.107545653587465,0,1,1
azuki,10.5,16.69,10.5,60,1657756800,791.3399999999999,10.389004999999994,47.74601620577469,0,0,0
azuki,10.0,13.69,10.0,72,1657843200,848.64,10.339004999999993,41.60468162235141,0,1,1
azuki,10.1119,16.66,10.1119,72,1657929600,908.7768,10.349549999999992,43.63293016198415,0,1,1
azuki,10.312,23.5,10.312,54,1658016000,733.755,10.370144999999992,47.693836938717,0,1,1
azuki,10.5,15.2,10.5,42,1658102400,497.64,10.436644999999993,51.77419105715444,1,0,-1
azuki,10.0,13.99,10.0,96,1658188800,1063.38,10.424019999999993,41.11220850529133,0,1,1
azuki,10.01,29.69,10.0,132,1658275200,1760.8200000000004,10.429694999999992,41.413828254521775,0,1,1
azuki,9.01,15.0,9.01,78,1658361600,844.4339999999999,10.401944999999992,25.248600423066904,0,1,1
azuki,9.75,11.0,9.75,60,1658448000,609.9000000000001,10.364444999999993,45.07850200359266,0,1,1
azuki,9.18,11.0,9.18,30,1658534400,298.95,10.273444999999992,35.90711714976108,0,1,1
azuki,9.0,11.0,9.0,60,1658620800,604.3199999999999,10.223444999999993,33.23777042504946,0,1,1
azuki,8.0,17.0,8.0,66,1658707200,684.948,10.078444999999991,21.921003195231197,0,1,1
azuki,8.25,9.99,8.25,66,1658793600,585.03,9.980944999999993,29.4296674411888,0,1,1
azuki,8.1,11.2,8.1,60,1658880000,566.16,9.885944999999992,27.449830638337897,0,1,1
azuki,8.49,15.5,8.0,276,1658966400,2707.1101200000003,9.814219999999994,40.466228028520284,0,1,1
azuki,8.268505000000001,13.8,8.25,102,1659052800,1029.6006,9.678145249999993,35.894413877368365,0,1,1
azuki,8.69,105.0,8.69,54,1659139200,1146.234,9.550145249999993,49.47308177323653,0,1,1
azuki,8.5,17.0,8.5,24,1659225600,273.0,9.431620249999993,44.19793598564578,0,1,1
azuki,8.0,15.0,8.0,84,1659312000,835.68,9.231620249999994,32.72114619822869,0,1,1
azuki,9.0,15.85,9.0,36,1659398400,405.714,9.183620249999993,59.204415878831185,0,0,0
azuki,8.0,11.5,8.0,54,1659484800,514.6800000000001,9.058620249999993,39.680101066166124,0,1,1
azuki,8.25,16.125,8.25,42,1659571200,412.044,8.971120249999993,45.31563296387227,0,1,1
azuki,7.0,12.5,7.0,42,1659657600,376.8087378640776,8.815525249999993,28.609775434279406,0,1,1
azuki,7.4,50.0,7.4,84,1659744000,964.1706497386108,8.669925249999993,37.78424731109017,0,1,1
azuki,8.45,13.0,8.45,12,1659830400,128.7,8.567425249999992,56.237824024422565,0,0,0
