Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,Prediction_Start
boredapeyachtclub,90.0,125.0,90.0,36,1654732800,3765.0,False
boredapeyachtclub,81.5,93.0,81.5,24,1654819200,2065.26,False
boredapeyachtclub,88.0,93.0,88.0,12,1654905600,1086.0,False
boredapeyachtclub,99.99,110.0,99.99,12,1654992000,1259.94,False
boredapeyachtclub,66.34,131.0,65.0,186,1655078400,14641.0032,False
boredapeyachtclub,73.43,120.0,73.43,78,1655164800,6736.98,False
boredapeyachtclub,73.0,120.0,70.0,198,1655251200,17152.482000000004,False
boredapeyachtclub,75.0,125.0,73.0,126,1655337600,11139.66,False
boredapeyachtclub,81.53176500000001,119.0,81.0,114,1655424000,10284.1794,False
boredapeyachtclub,82.19,95.0,82.19,96,1655510400,8257.14,False
boredapeyachtclub,80.8,140.0,77.0,132,1655596800,12114.0198,False
boredapeyachtclub,89.3,155.55550000000002,89.0,132,1655683200,13808.688600000003,False
boredapeyachtclub,82.0,233.33,82.0,120,1655769600,11622.746165478977,False
boredapeyachtclub,81.2965,120.0,79.99,114,1655856000,10462.2,False
boredapeyachtclub,83.0,94.0,83.0,42,1655942400,3678.5328,False
boredapeyachtclub,84.0,100.0,84.0,66,1656028800,6065.7594,False
boredapeyachtclub,82.31,139.0,82.31,60,1656115200,6200.4,False
boredapeyachtclub,85.93274705009888,155.0,85.8585,102,1656201600,10084.534202957837,False
boredapeyachtclub,84.8,116.0,84.8,84,1656288000,8383.199999999999,False
boredapeyachtclub,78.0,201.0,78.0,78,1656374400,8537.94,False
boredapeyachtclub,78.0,124.78294761175177,78.0,66,1656460800,6414.582545451627,False
boredapeyachtclub,85.085,110.75730305967048,85.085,66,1656547200,6573.322551848533,False
boredapeyachtclub,87.0125,133.69,87.0,102,1656633600,10085.22,False
boredapeyachtclub,86.5,129.0,86.5,36,1656720000,4011.0,False
boredapeyachtclub,86.91,105.0,86.91,42,1656806400,3935.784,False
boredapeyachtclub,89.0,120.0,89.0,54,1656892800,5532.0,False
boredapeyachtclub,79.0,149.0,79.0,36,1656979200,3921.0,False
boredapeyachtclub,84.0,193.0,84.0,84,1657065600,9249.42,False
boredapeyachtclub,83.95,240.0,81.5,108,1657152000,11411.46,False
boredapeyachtclub,84.5,869.6899999999999,84.5,54,1657238400,9704.88,False
boredapeyachtclub,93.13,115.0,93.13,78,1657324800,7953.0,False
boredapeyachtclub,93.0,149.69,91.6,132,1657411200,14155.86,False
boredapeyachtclub,91.0,100.0,91.0,24,1657497600,2274.0,False
boredapeyachtclub,93.0,150.0,93.0,54,1657584000,6233.242200000001,False
boredapeyachtclub,94.86,180.0,94.8,102,1657670400,12264.6,False
boredapeyachtclub,93.0,180.69,93.0,42,1657756800,4848.66,False
boredapeyachtclub,93.0,130.0,93.0,84,1657843200,8755.5882,False
boredapeyachtclub,92.0,140.0,92.0,60,1657929600,6305.7173999999995,False
boredapeyachtclub,86.0,126.5,86.0,48,1658016000,4878.2442,False
boredapeyachtclub,90.0,140.0,90.0,60,1658102400,6247.1964,False
boredapeyachtclub,74.0,109.0,74.0,54,1658188800,5048.799000000001,False
boredapeyachtclub,84.51,111.1111,84.51,42,1658275200,3993.534066432546,False
boredapeyachtclub,81.70040000000003,114.57878149229492,81.70040000000003,90,1658361600,8542.875032995627,False
boredapeyachtclub,83.0,120.0,83.0,66,1658448000,6136.4388,False
boredapeyachtclub,88.0,99.99,88.0,24,1658534400,2219.34,False
boredapeyachtclub,84.0,140.0,84.0,30,1658620800,3182.5614,False
boredapeyachtclub,78.0,101.0,78.0,72,1658707200,6142.207199999999,False
boredapeyachtclub,80.0,91.0,80.0,42,1658793600,3628.8,False
boredapeyachtclub,76.1,95.0,76.1,42,1658880000,3438.4458,False
boredapeyachtclub,76.0,99.0,76.0,48,1658966400,4040.22,False
boredapeyachtclub,75.12,102.0,75.12,84,1659052800,7230.65994,False
boredapeyachtclub,81.0,114.0,81.0,54,1659139200,4968.354,False
boredapeyachtclub,86.0,86.5,86.0,12,1659225600,1035.0,False
boredapeyachtclub,71.0,95.0,71.0,42,1659312000,3450.6,False
boredapeyachtclub,75.0,120.0,75.0,42,1659398400,3688.1202,False
boredapeyachtclub,74.0,118.0,74.0,42,1659484800,3481.26,False
boredapeyachtclub,76.7,105.0,76.7,54,1659571200,4765.8,False
boredapeyachtclub,75.0,195.0,75.0,90,1659657600,8280.24006,False
boredapeyachtclub,77.0,114.0,77.0,48,1659744000,4326.0,False
boredapeyachtclub,76.0,134.0,76.0,60,1659830400,5462.34,False
boredapeyachtclub,80.0,86.0,80.0,12,1659916800,996.0,False
boredapeyachtclub,79.5,105.0,79.5,60,1660003200,5249.358,False
boredapeyachtclub,79.0,129.69,79.0,48,1660089600,4615.674,False
boredapeyachtclub,85.0,344.0,85.0,24,1660176000,4007.28,False
boredapeyachtclub,80.0,150.0,80.0,24,1660262400,2505.0,False
boredapeyachtclub,73.0,90.0,73.0,30,1660348800,2404.8,False
boredapeyachtclub,72.2,145.0,72.2,42,1660435200,4076.34,False
boredapeyachtclub,63.0,137.5,63.0,66,1660521600,5383.7784,False
boredapeyachtclub,70.0,92.6316,70.0,66,1660608000,5224.3985999999995,False
boredapeyachtclub,68.0,777.0,68.0,72,1660694400,9765.9702,False
boredapeyachtclub,65.0,99.0,65.0,84,1660780800,6752.797833333333,False
boredapeyachtclub,62.0,99.69,62.0,78,1660867200,5685.0462,False
boredapeyachtclub,61.6969,111.0,61.6969,96,1660953600,7045.5414,False
boredapeyachtclub,62.71000000000001,119.0,61.8,114,1661040000,8149.139999999999,False
boredapeyachtclub,61.73805500005,150.0,61.6969,102,1661126400,7374.035400006,False
boredapeyachtclub,65.0,89.8,65.0,42,1661212800,3050.94,False
boredapeyachtclub,66.9,100.0,66.9,96,1661299200,7321.98,False
boredapeyachtclub,63.5,119.0,46.8000468000468,150,1661385600,12397.51461655623,False
boredapeyachtclub,68.0,115.0,68.0,90,1661472000,7543.8204,False
boredapeyachtclub,73.0,200.0,73.0,102,1661558400,9515.52,False
boredapeyachtclub,79.0,86.0,79.0,42,1661644800,3418.8,False
boredapeyachtclub,73.0,110.0,73.0,24,1661731200,2105.94,False
boredapeyachtclub,74.0,108.0,74.0,48,1661817600,4052.13,False
boredapeyachtclub,83.25,769.9,83.25,30,1661904000,6940.5599999999995,False
boredapeyachtclub,71.0,130.0,71.0,12,1661990400,1206.0,False
boredapeyachtclub,72.5,88.0,72.5,30,1662076800,2411.1,False
boredapeyachtclub,70.0,79.69,70.0,24,1662163200,1815.12,False
boredapeyachtclub,87.5,87.5,87.5,6,1662249600,525.0,False
boredapeyachtclub,69.95,97.0,69.95,54,1662336000,4292.639999999999,False
boredapeyachtclub,71.0,85.0,71.0,24,1662422400,1875.0,False
boredapeyachtclub,69.0,80.0,69.0,18,1662508800,1356.0,False
boredapeyachtclub,67.67,90.0,67.67,60,1662595200,4451.34006,False
boredapeyachtclub,67.69,82.0,67.69,36,1662681600,2756.1708,False
boredapeyachtclub,66.0,78.68999000000001,66.0,30,1662768000,2137.13934,False
boredapeyachtclub,66.0,130.0,66.0,54,1662854400,4651.4400000000005,False
boredapeyachtclub,65.0,101.0,65.0,42,1662940800,3284.5332000000003,False
boredapeyachtclub,68.0,84.0,68.0,48,1663027200,3483.5082,False
boredapeyachtclub,66.6666,101.0,66.6666,24,1663113600,2103.9396,False
boredapeyachtclub,65.0,81.5,65.0,60,1663200000,4339.02,False
boredapeyachtclub,68.534,83.00000999999999,68.534,18,1663286400,1353.2040599999998,False
boredapeyachtclub,70.0141,123.0,70.0141,66,1663372800,5719.098599999999,False
boredapeyachtclub,68.8,120.0,68.8,54,1663459200,4280.34,False
boredapeyachtclub,68.0,100.0,68.0,54,1663545600,4155.714,False
boredapeyachtclub,73.0,90.0,73.0,84,1663632000,6672.360000000001,False
boredapeyachtclub,70.003,100.0,70.003,36,1663718400,2891.2380000000003,False
boredapeyachtclub,72.0,95.0,72.0,36,1663804800,2914.14,False
boredapeyachtclub,73.69,133.0,73.69,96,1663891200,8678.58,False
boredapeyachtclub,75.0,169.0,75.0,114,1663977600,10038.4518,False
boredapeyachtclub,65.0,120.0,65.0,60,1664064000,5203.932000000001,False
boredapeyachtclub,65.0,106.0,65.0,72,1664150400,6166.5,False
boredapeyachtclub,78.0,114.0,78.0,48,1664236800,4717.8,False
boredapeyachtclub,79.5,132.24,79.5,42,1664323200,3981.84,False
boredapeyachtclub,78.0,83.5,78.0,18,1664409600,1469.94,False
boredapeyachtclub,73.0,98.0,73.0,36,1664496000,2995.5,False
boredapeyachtclub,76.5,777.0,76.5,18,1664582400,5583.75,False
boredapeyachtclub,72.99,144.0,72.99,30,1664668800,2711.94,False
boredapeyachtclub,68.01,112.0,68.01,24,1664755200,2082.0,False
boredapeyachtclub,80.9,150.0,80.9,24,1664841600,2438.4,False
boredapeyachtclub,72.75,100.2,72.75,42,1664928000,3365.7,False
boredapeyachtclub,72.072,190.0,72.072,48,1665014400,5015.232,False
boredapeyachtclub,72.1,84.975,72.1,18,1665100800,1449.45,False
