Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,Prediction_Start
meebits,3.0219,3.55,3.0219,18,1663113600,60.4254,False
meebits,2.7767490929319996,4.5,2.7767490929319996,66,1663200000,216.74972312902057,False
meebits,3.03,5.0,3.03,30,1663286400,119.46,False
meebits,3.29,7.777,3.29,12,1663372800,66.402,False
meebits,3.0,6.4601,3.0,78,1663459200,282.6606,False
meebits,2.9,6.4641,2.9,72,1663545600,286.5576,False
meebits,3.0203,7.749,3.0203,36,1663632000,150.7158,False
meebits,3.023,7.4292,3.023,66,1663718400,274.1394,False
meebits,3.15,5.0,3.15,48,1663804800,171.894,False
meebits,3.15,3.39,3.15,42,1663891200,137.75382000000002,False
meebits,3.15,12.0,3.15,18,1663977600,109.8006,False
meebits,3.15,7.2,3.15,54,1664064000,211.32,False
meebits,3.15,7.54,3.15,48,1664150400,191.94,False
meebits,2.911,3.99,2.911,24,1664236800,82.4298,False
meebits,2.8201,3.45,2.8201,66,1664323200,205.3410285714286,False
meebits,2.7301,4.0001,2.72,144,1664409600,446.4483285714285,False
meebits,2.9,3.325,2.9,24,1664496000,72.75842857142858,False
meebits,2.9269,6.5,2.9269,72,1664582400,261.5934,False
meebits,2.9022,46.21997627374551,2.9022,36,1664668800,371.5088590746452,False
meebits,2.91,3.5,2.91,30,1664755200,97.24800000000002,False
meebits,2.75,3.5,2.75,36,1664841600,110.8746,False
meebits,2.822,4.0,2.822,48,1664928000,154.75199999999998,False
meebits,2.951404761904761,20.0,2.951404761904761,48,1665014400,263.76842857142856,False
meebits,2.8916,4.75,2.8916,30,1665100800,111.789,False
meebits,3.01,5.1,3.01,24,1665187200,84.96000000000001,False
meebits,3.75,3.75,3.75,6,1665273600,22.5,False
meebits,3.001,6.0,3.001,24,1665360000,92.406,False
meebits,2.9,4.99,2.9,48,1665446400,177.21599999999998,False
meebits,2.83,6.95,2.83,66,1665532800,252.79799999999997,False
meebits,2.7002990535810003,3.5,2.7002990535810003,66,1665619200,214.441794321486,False
meebits,2.9,3.9,2.9,24,1665705600,79.74600000000001,False
meebits,2.675,5.25,2.675,36,1665792000,117.46198449296855,False
meebits,3.1,8.5,3.1,24,1665878400,115.44955592154,False
meebits,2.8,3.5,2.8,54,1665964800,164.77859999999998,False
meebits,3.042,4.5,3.042,42,1666051200,144.6534,False
meebits,2.8001,8.99,2.8001,30,1666137600,166.0206,False
meebits,2.8,3.3,2.8,30,1666224000,90.54,False
meebits,2.75,3.7,2.75,42,1666310400,131.316,False
meebits,2.45325,4.636319073083779,2.45325,54,1666396800,158.42174300993125,False
meebits,2.71,3.33,2.71,30,1666483200,87.15,False
meebits,2.721,2.92,2.721,18,1666569600,50.226,False
meebits,2.715,2.9,2.715,30,1666656000,82.83,False
meebits,2.6665000000000005,4.35,2.5694047619047615,228,1666742400,695.6418285714286,False
meebits,2.73,3.9,2.73,30,1666828800,90.4806,False
meebits,2.85,15.5,2.85,54,1666915200,251.784,False
meebits,2.9,4.9,2.9,30,1667001600,104.51999999999998,False
meebits,2.72,5.1,2.72,48,1667088000,162.3,False
meebits,2.73,5.67,2.73,36,1667174400,127.002,False
meebits,2.7041,9.09,2.7,276,1667260800,924.30654,False
meebits,2.96,5.55,2.82,276,1667347200,965.8824,False
meebits,3.0,25.0,2.89,630,1667433600,2450.0906628571424,False
meebits,3.06,7.3,2.96,132,1667520000,483.282,False
meebits,2.770299067337,4.95,2.770299067337,54,1667606400,177.83339440402202,False
meebits,2.8559047619047613,12.0,2.8559047619047613,78,1667692800,300.5994285714286,False
meebits,2.9,5.5,2.9,42,1667779200,143.13,False
meebits,2.745,3.3,2.745,42,1667865600,123.16442857142856,False
meebits,2.495,33.5,2.473904761904761,198,1667952000,1066.192776584718,False
meebits,2.4,10.1,2.4,84,1668038400,273.80699999999996,False
meebits,2.3784047619047612,4.75,2.3784047619047612,84,1668124800,233.0916114120151,False
meebits,2.5,2.81,2.5,30,1668211200,77.72999999999999,False
meebits,2.532,3.8,2.532,42,1668297600,127.3194,False
meebits,2.3501,3.0,2.3501,66,1668384000,175.73039999999995,False
meebits,0.0041,4.0,0.0041,126,1668470400,297.22562857142856,False
meebits,2.4,4.99,2.4,66,1668556800,183.5766,False
meebits,2.406,15.0,2.406,72,1668643200,377.03955,False
meebits,2.4201,6.98,2.4201,72,1668729600,247.0086000000001,False
meebits,2.5930165406249994,8.69,2.59,108,1668816000,341.7250762234007,False
meebits,2.681,15.8,2.681,90,1668902400,348.82860000000005,False
meebits,2.5501,13.8801,2.5501,60,1668988800,284.1612,False
meebits,2.55,8.01,2.55,24,1669075200,96.9,False
meebits,2.4,3.269,2.4,42,1669161600,108.87571251972254,False
meebits,2.4825,3.65,2.4825,48,1669248000,133.11239999999998,False
meebits,2.4011,2.8,2.4011,24,1669334400,60.62380149358482,False
meebits,2.499,7.6201,2.499,90,1669420800,270.3833670871875,False
meebits,2.52,5.46,2.52,48,1669507200,152.52450000000002,False
meebits,2.62,8.599,2.62,84,1669593600,283.1406,False
meebits,2.603,6.9,2.603,24,1669680000,93.756,False
meebits,2.401,3.8,2.401,18,1669766400,54.306,False
meebits,2.5611,18.0122,2.5611,42,1669852800,240.12180000000004,False
meebits,2.5901,3.85,2.5901,24,1669939200,73.8006,False
meebits,2.591,9.0894,2.591,24,1670025600,111.4224,False
meebits,2.4916,11.0,2.4916,72,1670112000,271.62480000000005,False
meebits,2.835,3.9,2.835,24,1670198400,78.21000000000001,False
meebits,2.61,3.54,2.61,48,1670284800,141.24,False
meebits,1.061,3.1,1.061,30,1670371200,76.38600000000001,False
meebits,2.64,5.0,2.64,60,1670457600,193.4763970112133,False
meebits,2.641,19.2432,2.64,102,1670544000,391.27618545290954,False
meebits,2.84,11.0,2.7107,966,1670630400,3308.578768571429,False
meebits,2.488,3.9,2.411,1980,1670716800,5678.430768488816,False
meebits,2.46,7.2,2.42,138,1670803200,404.0826,False
meebits,2.488,11.0,2.371,132,1670889600,423.18666,False
meebits,2.549045,5.1,2.52,222,1670976000,593.9916000000001,False
meebits,2.56,4.5,2.56,78,1671062400,219.76799999999997,False
meebits,2.54,4.0,2.500051,126,1671148800,338.820306,False
meebits,2.506,3.3801,2.505,132,1671235200,345.1254,False
meebits,2.49,3.2788,2.440051,198,1671321600,504.0231059999999,False
meebits,2.404866915597469,12.0,2.3025,318,1671408000,841.6960560133073,False
meebits,2.43,14.625,2.43,222,1671494400,642.517038,False
meebits,2.476357,6.0,2.355,300,1671580800,818.6423820000002,False
meebits,2.61,4.5,2.473904761904761,264,1671667200,724.7627056586161,False
meebits,2.68,10.5,2.68,444,1671753600,1375.444303011213,False
meebits,2.76,5.3,2.75,324,1671840000,970.8423180000002,False
meebits,3.03325,17.25,2.7374475764849184,720,1671926400,2675.390714030338,False
meebits,3.5,11.111111111,3.24,480,1672012800,1867.2426666659996,False
meebits,3.5,4.25,0.37,984,1672099200,3523.839028571428,False
meebits,3.36,5.0,3.33,384,1672185600,1363.0791,False
meebits,3.3335,18.0,3.105,468,1672272000,1993.07283,False
meebits,3.62,5.78,3.59,306,1672358400,1212.2382000000005,False
meebits,3.6,16.5,3.6,126,1672444800,559.818,False
meebits,0.1,5.15,0.0058274863104308,138,1672531200,502.35256506424383,False
meebits,3.66,4.85,3.65,132,1672617600,498.726,False
meebits,3.6,6.9,3.6,180,1672704000,707.0118000000001,False
meebits,3.610034,24.99,3.600034,186,1672790400,1023.493008,False
meebits,3.54,7.25,3.53,624,1672876800,2366.0219999999995,False
meebits,3.51,6.0,3.5,192,1672963200,729.0006,False
meebits,3.4,16.75,3.3334047619047613,186,1673049600,889.5780285714286,False
meebits,3.5345,4.2,3.5,132,1673136000,485.64539999999994,False
meebits,3.5350019,10.75,3.5015,168,1673222400,675.9516114,False
meebits,3.4035,4.5,3.4,108,1673308800,397.2005999999999,False
meebits,3.188936242324849,5.0,3.0979947059621553,114,1673395200,418.8059368072015,False
meebits,3.34,4.444,3.31,144,1673481600,502.9446000000001,False
meebits,3.2,6.145065393518518,3.2,78,1673568000,288.7041923611111,False
meebits,3.09,4.69,3.09,156,1673654400,504.60782857142857,False
meebits,2.9,4.45,2.9,258,1673740800,815.1036285714287,False
meebits,2.9001,6.0,2.9,210,1673827200,682.9440285714288,False
meebits,2.811,9.89,2.811,60,1673913600,233.12460000000004,False
meebits,2.95,3.58,2.95,66,1674000000,205.8516,False
meebits,2.9512,3.488,2.9512,60,1674086400,193.32966000000005,False
meebits,2.96,6.0,2.96,168,1674172800,554.1906571428572,False
meebits,2.76263,10.0,2.76183,204,1674259200,681.2472885714285,False
meebits,2.88,9.75,2.88,96,1674345600,365.08734,False
meebits,2.93,4.1,2.93,132,1674432000,409.0139999999999,False
meebits,2.8559047619047613,3.8,2.119,192,1674518400,577.2557085714285,False
meebits,0.0032320571557061,13.88,0.0032302871725296,96,1674604800,340.4318126544413,False
meebits,2.9,3.8,2.9,90,1674691200,286.39080000000007,False
meebits,2.8559047619047613,5.55,2.7351,216,1674777600,660.8616885714287,False
meebits,2.88,26.9,2.88,138,1674864000,608.35464,False
meebits,2.96,13.99,2.96,138,1674950400,524.904,False
meebits,2.98,3.1,2.98,24,1675036800,72.9,False
meebits,2.941565,3.6,2.9101,108,1675123200,341.106,False
meebits,2.99,3.6,2.953002,312,1675209600,965.4204119999996,False
meebits,3.137,10.0,3.08,120,1675296000,435.924,False
meebits,2.81341,4.0,2.81331,180,1675382400,554.3500948914285,False
meebits,3.07,3.68,2.975,366,1675468800,1159.3182000000002,False
meebits,2.95,5.5,2.95,330,1675555200,1060.6488000000002,False
meebits,2.8976,16.0,2.8559047619047613,198,1675641600,763.3866285714284,False
meebits,3.068425416946411,9.0,2.8051,168,1675728000,548.0304,True
meebits,3.027250051498413,15.0,2.7,414,1675814400,1405.678857142856,False
meebits,3.008847713470459,3.3,2.95,372,1675900800,1139.7119999999998,False
meebits,3.000753164291382,3.65,2.900149999,162,1675987200,498.0668999939997,False
meebits,3.006215810775757,5.5,2.75,78,1676073600,246.50399999999985,False
meebits,3.0213816165924072,3.4,2.8,210,1676160000,617.6826285714301,False
meebits,3.036033868789673,4.3,2.75,72,1676246400,224.49239999999992,False
meebits,3.047396421432495,4.5,2.599,150,1676332800,444.7122571428569,False
meebits,3.045262336730957,4.69,2.86,564,1676419200,1848.7758600000016,False
meebits,3.031280279159546,4.44,2.9652,1308,1676505600,4523.653740000046,False
meebits,3.025428056716919,7.7,2.23,1314,1677456000,4173.854279999979,False
meebits,3.028346300125122,3.9,3.06,2454,1677542400,7760.781125999915,False
meebits,3.0376060009002686,12.0,3.0751,1704,1677628800,5501.280538139971,False
meebits,3.0311717987060547,3.76,2.7000000000000006,450,1677715200,1437.222288371437,False
meebits,3.01252818107605,3.95,2.55,1200,1677801600,3849.617696275909,False
meebits,2.999514102935791,8.99,3.0582499999999,336,1677888000,1205.100600000001,False
meebits,2.991342782974243,6.16,3.0615499999998996,324,1677974400,1058.92614,False
meebits,2.9883718490600586,3.9,3.05605,114,1678060800,365.3298,False
meebits,2.98184871673584,3.75,2.95262,456,1678147200,1428.718096139998,False
meebits,2.97170090675354,5.0,3.07,720,1678233600,2396.1228000000037,False
