Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,Prediction_Start
mekaverse,0.305,0.395,0.305,30,1658188800,10.1709,False
mekaverse,0.2871,1.0,0.2871,48,1658275200,19.954199999999997,False
mekaverse,0.240791,1.3,0.240791,54,1658361600,26.116746,False
mekaverse,0.201,0.395,0.201,60,1658448000,19.494000000000003,False
mekaverse,0.256,0.49,0.256,54,1658534400,17.975400000000004,False
mekaverse,0.26,0.6,0.26,24,1658620800,9.4134,False
mekaverse,0.55,0.55,0.55,6,1658707200,3.3,False
mekaverse,0.29,0.66,0.29,66,1658793600,27.557994000000004,False
mekaverse,0.253,0.55,0.253,42,1658880000,15.8547,False
mekaverse,0.295,0.45,0.295,42,1658966400,14.5899996,False
mekaverse,0.35,0.64,0.35,48,1659052800,21.234,False
mekaverse,0.3072,0.5,0.3072,36,1659139200,14.1276,False
mekaverse,0.324665,0.5,0.324,120,1659225600,46.0716,False
mekaverse,0.2927,0.5,0.2927,66,1659312000,24.524399999999996,False
mekaverse,0.295,0.3098,0.295,12,1659398400,3.6288,False
mekaverse,0.29,0.399,0.29,12,1659571200,4.134,False
mekaverse,0.27,0.59,0.27,42,1659744000,16.260042000000002,False
mekaverse,0.2401,0.5,0.2401,54,1659830400,16.6026,False
mekaverse,0.2502,0.759,0.2502,36,1659916800,14.0592,False
mekaverse,0.28,0.284,0.28,12,1660003200,3.3840000000000003,False
mekaverse,0.24,0.241,0.24,12,1660089600,2.886,False
mekaverse,0.235,2.4,0.235,30,1660176000,20.34,False
mekaverse,0.2,0.88,0.2,60,1660262400,22.673399999999997,False
mekaverse,0.23,0.33,0.23,18,1660348800,5.340000000000001,False
mekaverse,0.1812,2.5,0.1812,42,1660435200,58.8672,False
mekaverse,0.1711,0.3,0.1711,36,1660521600,7.6866,False
mekaverse,0.17,0.22,0.17,30,1660608000,6.044447290640395,False
mekaverse,0.17925,0.35,0.17925,48,1660694400,10.5657,False
mekaverse,0.172,0.55,0.172,30,1660780800,7.468799999999999,False
mekaverse,0.1604,0.2,0.1604,36,1660867200,6.361800000000001,False
mekaverse,0.1401,0.1709,0.1401,60,1660953600,8.870913974881274,False
mekaverse,0.18,0.5,0.18,24,1661040000,6.5274,False
mekaverse,0.1799,0.222,0.1799,48,1661126400,9.9693513337847,False
mekaverse,0.2041891006007458,0.41,0.2041891006007458,54,1661212800,13.421934603604477,False
mekaverse,0.205,0.49,0.205,36,1661299200,10.5255,False
mekaverse,0.2329,1.0,0.2329,18,1661385600,9.0168,False
mekaverse,0.189,0.3,0.189,24,1661472000,5.895816,False
mekaverse,0.2001,0.2001,0.2001,6,1661558400,1.2006,False
mekaverse,0.2031,0.88,0.2031,36,1661644800,13.458000000000002,False
mekaverse,0.219,0.2999,0.219,12,1661731200,3.1134000000000004,False
mekaverse,0.2466,0.4,0.2466,12,1661817600,3.8796,False
mekaverse,0.1818,0.28,0.1818,18,1661904000,4.2588,False
mekaverse,0.22,0.245,0.22,12,1661990400,2.79,False
mekaverse,0.3699,0.3699,0.3699,6,1662076800,2.2194,False
mekaverse,0.1763,0.42,0.1763,24,1662163200,6.0978,False
mekaverse,0.21,0.27,0.21,24,1662249600,5.58,False
mekaverse,0.1751,0.3,0.1751,42,1662336000,9.46093568043331,False
mekaverse,0.1668,0.2,0.1668,36,1662422400,6.9030000000000005,False
mekaverse,0.22,0.22,0.22,6,1662508800,1.32,False
mekaverse,0.18004999,0.2048,0.18004999,18,1662595200,3.50909994,False
mekaverse,0.2,0.5,0.2,54,1662681600,14.706,False
mekaverse,0.23,0.23,0.23,6,1662854400,1.38,False
mekaverse,0.19,0.295,0.19,24,1662940800,5.560329219460296,False
mekaverse,0.245,0.3,0.245,12,1663027200,3.2700000000000005,False
mekaverse,0.162,0.23,0.162,84,1663113600,16.54746,False
mekaverse,0.23,0.26,0.23,18,1663200000,4.4399999999999995,False
mekaverse,0.1775,0.25,0.1775,30,1663286400,6.1584,False
mekaverse,0.176,0.29999,0.176,18,1663372800,4.05594,False
mekaverse,0.176,0.3131,0.176,42,1663459200,9.180649208037988,False
mekaverse,0.2,0.31,0.2,24,1663545600,5.766,False
mekaverse,0.18,0.3,0.18,12,1663632000,2.88,False
mekaverse,0.19,0.8888,0.19,24,1663718400,9.2208,False
mekaverse,0.177,0.4,0.177,12,1663804800,3.4619999999999997,False
mekaverse,0.195,0.4,0.195,36,1663891200,10.764,False
mekaverse,0.22,0.498,0.22,18,1663977600,7.158000000000001,False
mekaverse,0.2,0.8,0.2,54,1664064000,18.207024000000004,False
mekaverse,0.2,0.2,0.2,6,1664150400,1.2,False
mekaverse,0.2,1.0,0.2,42,1664236800,20.01,False
mekaverse,0.1951,0.44,0.1951,30,1664323200,8.5206,False
mekaverse,0.1757,0.45,0.1757,42,1664409600,10.7286,False
mekaverse,0.1747,0.24,0.1747,60,1664496000,12.024073066152663,False
mekaverse,0.2073210236475542,0.2888,0.2073210236475542,12,1664582400,2.9767261418853255,False
mekaverse,0.22,0.35,0.22,18,1664668800,5.219999999999999,False
mekaverse,0.216051,0.4,0.216051,66,1664755200,21.180305999999995,False
mekaverse,0.2354218009478673,1.25,0.2269194312796209,114,1664841600,52.944116587677726,False
mekaverse,0.33,0.5,0.33,24,1664928000,10.194,False
mekaverse,0.1,0.466,0.1,24,1665014400,7.599,False
mekaverse,0.2657,1.1,0.2657,84,1665187200,31.7604,False
mekaverse,0.17,2.41,0.17,42,1665273600,32.2578,False
mekaverse,0.181034,0.4,0.16016,108,1665360000,29.28621,False
mekaverse,0.2,0.33,0.2,36,1665446400,9.30288,False
mekaverse,0.286,0.327,0.286,24,1665532800,7.255800000000001,False
mekaverse,0.2742,0.337375,0.2742,18,1665619200,5.58945,False
mekaverse,0.2511,0.369,0.2511,48,1665705600,14.0256,False
mekaverse,0.295,0.49,0.295,60,1665792000,21.564864,False
mekaverse,0.31,0.989,0.31,18,1665878400,9.6546,False
mekaverse,0.3,0.4,0.3,24,1665964800,8.052,False
mekaverse,0.37,1.25,0.37,12,1666051200,9.72,False
mekaverse,2.0,2.0,2.0,6,1666137600,12.0,False
mekaverse,0.07585,0.8,0.07585,42,1666224000,14.758695797859875,False
mekaverse,0.235,0.3249,0.235,60,1666310400,15.708744,False
mekaverse,0.245,1.2,0.245,66,1666396800,29.3440806,False
mekaverse,0.235,0.2589,0.235,18,1666483200,4.3740000000000006,False
mekaverse,0.235513,0.2845,0.235513,90,1666569600,22.402542,False
mekaverse,0.2199,0.32,0.2199,12,1666656000,3.2394000000000003,False
mekaverse,0.185,0.29,0.185,48,1666742400,11.5542,False
mekaverse,0.26,0.26,0.26,6,1666828800,1.56,False
mekaverse,0.2121,0.444444,0.2121,42,1666915200,12.343284000000002,False
mekaverse,0.22,0.22,0.22,6,1667001600,1.32,False
mekaverse,0.2,0.5,0.2,24,1667088000,7.2492,False
mekaverse,0.1864,0.22939,0.1864,48,1667174400,9.90414,False
mekaverse,0.156,0.6,0.156,36,1667260800,11.915340000000002,False
mekaverse,0.333,0.345,0.333,12,1667347200,4.068,False
mekaverse,0.11552,0.3,0.11552,36,1667433600,8.363226,False
mekaverse,0.21,0.5,0.21,48,1667520000,14.385227862593116,False
mekaverse,0.233851,0.4615,0.233851,36,1667606400,10.460412,False
mekaverse,0.26545,0.6,0.26545,12,1667692800,5.1927,False
mekaverse,0.23,0.23,0.23,6,1667779200,1.38,False
mekaverse,0.207551,0.488,0.207551,24,1667865600,6.829506,False
mekaverse,0.19176,0.75,0.19176,42,1667952000,12.538737849655185,False
mekaverse,0.22,0.22,0.22,6,1668038400,1.32,False
mekaverse,0.1809,0.5,0.1809,42,1668124800,11.877864,False
mekaverse,0.215,14.2,0.215,36,1668211200,174.5994,False
mekaverse,0.15,1.3666,0.15,42,1668297600,16.610714094430296,False
mekaverse,0.223,1.0,0.223,24,1668384000,10.65,False
mekaverse,0.2399,0.5,0.2399,36,1668470400,12.101399999999998,False
mekaverse,0.21167,0.45,0.134,162,1668556800,44.24066263142775,False
mekaverse,0.23801,0.444,0.23801,42,1668643200,12.432120000000005,False
mekaverse,0.3418,1.35,0.3,120,1668729600,55.654799999999994,False
mekaverse,0.3298,0.49,0.3298,54,1668816000,20.534460000000003,False
mekaverse,0.3,0.74,0.3,30,1668902400,11.982060000000002,False
mekaverse,0.30001,0.355,0.30001,24,1668988800,8.008259999999998,False
mekaverse,0.29281,0.6444,0.2928,138,1669075200,50.918058883963134,False
mekaverse,0.3248,2.0,0.3248,90,1669161600,47.12687999999999,False
mekaverse,0.3699,1.0,0.31631,648,1669248000,325.08153596129034,False
mekaverse,0.3357035,1.0,0.3,108,1669334400,56.62452,False
mekaverse,0.41111,0.799,0.41111,96,1669420800,49.84086000000001,False
mekaverse,0.3675014614,0.79,0.349,150,1669507200,66.29583540879538,False
mekaverse,0.35657112488,2.25,0.3548117104,102,1669593600,53.8449702624,False
mekaverse,0.35706,1.0,0.35706,72,1669680000,35.4052731084,False
mekaverse,0.35,0.46,0.35,96,1669766400,37.292376,False
mekaverse,0.1520600000614912,0.4198,0.1520600000614912,90,1669852800,29.51872201798553,False
mekaverse,0.32446,12.2,0.32446,90,1669939200,104.74266,False
mekaverse,0.3211,19.648218299564594,0.3211,54,1670025600,141.6034413151333,False
mekaverse,0.3216,0.66,0.3216,60,1670112000,24.34374,False
mekaverse,0.3233,1.0,0.3233,90,1670198400,39.97379999999999,False
mekaverse,0.37,0.75,0.37,78,1670284800,37.503,False
mekaverse,0.3,0.7,0.3,54,1670371200,23.53686,False
mekaverse,0.2674588709677419,0.75,0.2535,108,1670457600,43.150454930875576,False
mekaverse,0.31,0.5,0.31,42,1670544000,16.0152,False
mekaverse,0.2933824884792625,0.55,0.2933824884792625,36,1670630400,16.328294930875575,False
mekaverse,0.33001,0.525,0.33001,72,1670716800,26.167859999999997,False
mekaverse,0.2,1.2100001,0.2,36,1670803200,15.6846006,False
mekaverse,0.3004,0.42,0.3004,66,1670889600,22.07502,False
mekaverse,0.33,0.899,0.33,42,1670976000,18.06966,False
mekaverse,0.33,0.59,0.33,54,1671062400,22.2792,False
mekaverse,0.33,1.23,0.33,30,1671148800,16.9548,False
mekaverse,0.31,0.44,0.31,48,1671235200,16.4586,False
mekaverse,0.3151,0.33,0.3151,24,1671321600,7.764,False
mekaverse,0.3234354829,0.5,0.3234354829,48,1671408000,17.6546728974,False
mekaverse,0.28079481,1.99,0.28079481,60,1671494400,30.54106379087557,False
mekaverse,0.333,0.349,0.333,24,1671580800,8.136000000000001,False
mekaverse,0.31197,0.333,0.31197,18,1671667200,5.81982,False
mekaverse,0.25065325,0.555,0.25,114,1671753600,43.69927894625051,False
mekaverse,0.3177,0.4,0.3177,72,1671840000,24.177,False
mekaverse,0.32,0.32,0.32,6,1671926400,1.92,False
mekaverse,0.31023,0.6,0.31023,36,1672012800,13.45284,False
mekaverse,0.31,0.3652,0.31,36,1672099200,11.790870000000002,False
mekaverse,0.32,1.111,0.32,84,1672185600,36.997319999999995,False
mekaverse,0.33,0.7,0.33,36,1672272000,14.8068,False
mekaverse,0.005,0.85,0.005,96,1672358400,39.5262093189778,False
mekaverse,0.05,0.99,0.04,282,1672444800,120.75735272727272,False
mekaverse,0.39721,0.41,0.39721,24,1672531200,9.69006,False
mekaverse,0.38,0.4549,0.38,60,1672617600,24.069000000000003,False
mekaverse,0.35,0.392,0.3301,132,1672704000,47.981956866359454,False
mekaverse,0.35,1.99,0.001,366,1672790400,206.54213286035943,False
mekaverse,0.52,0.668,0.52,114,1672876800,64.41950849999999,False
mekaverse,0.5261,0.65,0.5261,60,1672963200,33.4266,False
mekaverse,0.4936,0.684,0.4936,36,1673049600,19.11366,False
mekaverse,0.43,0.5688,0.43,96,1673136000,45.75302068705489,False
