Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
doodles-official,12.99,42.0,12.99,18,1652745600,413.82
doodles-official,12.301,15.0,12.301,60,1652832000,792.9060000000001
doodles-official,12.2,17.5,12.2,36,1652918400,472.20000000000005
doodles-official,11.5,18.5,11.5,36,1653004800,489.522
doodles-official,11.5,13.6888,11.5,48,1653091200,601.0728
doodles-official,11.01,12.7,11.01,24,1653177600,288.65999999999997
doodles-official,11.02,12.89,11.02,36,1653264000,433.86
doodles-official,11.0,17.0,11.0,30,1653350400,402.528
doodles-official,11.59,15.0,11.59,78,1653436800,1006.8000000000001
doodles-official,11.6,15.0,11.6,18,1653523200,235.8
doodles-official,10.81,15.0,10.81,42,1653609600,516.0606
doodles-official,12.9,12.9,12.9,6,1653696000,77.4
doodles-official,10.45,11.89,10.45,24,1653782400,261.24
doodles-official,11.15,11.49,11.15,18,1653868800,203.64
doodles-official,11.5,14.5,11.5,42,1653955200,515.22
doodles-official,10.75,12.0,10.75,12,1654041600,136.5
doodles-official,12.0,15.0,12.0,36,1654128000,455.1
doodles-official,10.6,12.5,10.6,12,1654214400,138.6
doodles-official,12.2,12.2,12.2,6,1654387200,73.2
doodles-official,12.7,12.75,12.7,12,1654560000,152.7
doodles-official,10.75,10.75,10.75,6,1654646400,64.5
doodles-official,11.75,12.0,11.75,12,1654732800,142.5
doodles-official,11.5,11.5,11.5,6,1654819200,69.0
doodles-official,9.51,10.1,9.51,12,1654905600,117.66
doodles-official,8.5,10.0,8.5,30,1654992000,281.4
doodles-official,5.5,10.0,5.5,90,1655078400,692.37
doodles-official,7.23,9.5,7.23,78,1655164800,676.066662
doodles-official,9.0,39.69,8.75,210,1655251200,2678.34
doodles-official,9.36324405,40.0,9.15,222,1655337600,2862.0245940000004
doodles-official,10.7,13.75,10.7,72,1655424000,823.62
doodles-official,9.51,12.45,9.51,96,1655510400,1066.98
doodles-official,10.75,13.75,10.75,150,1655596800,1759.8414000000002
doodles-official,11.75,19.0,10.001,210,1655683200,2730.1259999999997
doodles-official,12.0715,16.68,12.0,114,1655769600,1539.708
doodles-official,13.5,75.0,12.95,1158,1655856000,18766.4537934
doodles-official,14.0,22.0,14.0,204,1655942400,3245.6598
doodles-official,13.5,47.0,13.1,180,1656028800,3029.0699999999997
doodles-official,12.805,21.0,12.7,108,1656115200,1545.36
doodles-official,11.561,18.0,11.561,96,1656201600,1323.306
doodles-official,11.51,22.0,11.25,168,1656288000,2278.476
doodles-official,12.19,69.0,11.62,210,1656374400,3632.5139999999997
doodles-official,13.4155,130.0,12.0,120,1656460800,3130.848
doodles-official,11.3009,32.5,4.2,210,1656547200,2999.1054
doodles-official,12.8,16.5,12.78,156,1656633600,2228.8199999999997
doodles-official,12.568065,42.5,12.4001,108,1656720000,1749.5699999999997
doodles-official,11.7,20.0,11.7,90,1656806400,1287.2579999999998
doodles-official,11.878045,45.0,11.82,120,1656892800,2012.2746000000002
doodles-official,12.6,155.55,12.6,84,1656979200,2534.34
doodles-official,11.6,17.0,11.6,54,1657065600,785.3399999999999
doodles-official,12.2,60.0,12.2,90,1657152000,1739.8200000000002
doodles-official,12.26,55.0,11.5,120,1657238400,1879.9799999999998
doodles-official,12.4,42.0,12.4,42,1657324800,791.0889
doodles-official,12.6,15.88,11.267,180,1657411200,2483.0220000000004
doodles-official,12.89,19.69,12.65,132,1657497600,1964.6814
doodles-official,13.25,19.0,13.25,84,1657584000,1229.394
