Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
valhalla,0.5306949999999999,0.95,0.5249,120,1681862400,71.17499999999994
valhalla,0.49,3.999,0.49,300,1681948800,185.84633399999998
valhalla,0.53,1.55,0.5242116,252,1682035200,168.04626959399974
valhalla,0.515515,2.65,0.515515,90,1682121600,63.54692400000011
valhalla,0.501,0.5529,0.501,84,1682208000,44.64978000000001
valhalla,0.505,0.74,0.501,174,1682294400,94.90439999999997
valhalla,0.5,1.65,0.5,78,1682380800,49.04939999999997
valhalla,0.51,1.75,0.51,108,1682467200,72.72840000000005
valhalla,0.51,1.14,0.503,210,1682553600,120.31079999999999
valhalla,0.51,0.7877,0.4911,216,1682640000,117.77820000000033
valhalla,0.48011,4.2,0.4426,294,1682726400,198.37259999999995
valhalla,0.480095,0.7,0.48,318,1682812800,163.22037000000023
valhalla,0.46,0.6238,0.46,84,1682899200,44.091
valhalla,0.47,1.1,0.47,96,1682985600,54.48818064000001
valhalla,0.45,0.539,0.45,78,1683072000,38.5608
valhalla,0.43,1.0,0.414,276,1683158400,133.72979399999988
valhalla,0.4,0.69,0.4,78,1683244800,36.52308
valhalla,0.37,0.638,0.37,84,1683331200,36.14999999999998
valhalla,0.39,0.79,0.39,96,1683417600,42.83999399999999
valhalla,0.36,1.0,0.36,438,1683504000,199.67414159999979
valhalla,0.4,1.5,0.4,156,1683590400,79.04924351999988
valhalla,0.37,0.85,0.37,138,1683676800,61.070999999999955
valhalla,0.36999965,1.0,0.36,234,1683763200,111.86243399999991
valhalla,0.42,3.0,0.4,414,1683849600,222.68375159999997
valhalla,0.39551,0.53,0.39551,42,1683936000,18.889842000000005
valhalla,0.42001,1.4682,0.42001,54,1684022400,45.08826
valhalla,0.4217,0.94,0.4217,30,1684108800,16.609491807
valhalla,0.415,0.57,0.415,30,1684195200,13.8414
valhalla,0.4399,0.60001,0.4399,30,1684281600,15.581459399999995
valhalla,0.5,3.99,0.49069,150,1684368000,119.52339198000011
valhalla,0.53880999999999,4.48,0.53880999999999,18,1684454400,33.712259999999944
valhalla,0.5234,1.99,0.5234,66,1684540800,52.573792200000014
valhalla,0.44951,1.29,0.44951,72,1684627200,40.03038
valhalla,0.539,1.59,0.539,54,1684713600,38.174400000000006
valhalla,0.53,1.0811,0.53,30,1684800000,20.455199999999998
valhalla,0.5365,0.7213,0.5365,12,1684886400,7.546800000000002
valhalla,0.4912,0.9,0.4912,42,1684972800,25.495199999999986
valhalla,0.545,1.7838,0.545,36,1685059200,28.4106
valhalla,0.53,1.19,0.53,54,1685145600,38.0598
valhalla,0.61,0.7999,0.61,12,1685232000,8.4594
