Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
otherdeed,1.212,17.5,1.0001,1764,1666569600,3109.070134408157
otherdeed,1.181011,17.8,0.9,2298,1666656000,3888.737693844038
otherdeed,1.20101201,14.288,0.001,1296,1666742400,2371.9688958706915
otherdeed,1.1584,17.0,1.0,2058,1666828800,3558.679346247931
otherdeed,1.1898,18.7,0.001,1494,1666915200,2278.2761702685
otherdeed,1.1972049999999999,9.35,1.12179,1554,1667001600,2991.2999886685316
otherdeed,1.214,14.75,1.0,2526,1667088000,3936.040460501465
otherdeed,1.207,12.9916,1.15,2202,1667174400,3596.73652990506
otherdeed,1.169,31.888,1.154299008349,1530,1667260800,2621.777925306391
otherdeed,1.15,19.76,1.1221775362318842,1308,1667347200,3748.6808442460624
otherdeed,1.1926,9.989,1.1802,1218,1667433600,2237.247293183388
otherdeed,1.2,17.88,1.127956097560976,2790,1667520000,4866.8024482104265
otherdeed,1.2017861,16.88,1.144,2262,1667606400,3499.7218833603006
otherdeed,1.125,13.001,1.0,1554,1667692800,2253.2779266065063
otherdeed,1.1941,13.1503,1.15,1596,1667779200,2877.81885636
otherdeed,1.10979485,13.1502,1.0,1308,1667865600,2640.058345841779
otherdeed,0.959,13.5,0.011,2052,1667952000,3443.790887783752
otherdeed,0.78,14.69,0.01,2022,1668038400,3658.440508746365
otherdeed,0.892,15.75,0.01858207575492333,2718,1668124800,4312.813009561806
otherdeed,0.8561,50.0,0.001,3564,1668211200,5421.873405365646
otherdeed,0.8497999978049999,65.0,0.835,2448,1668297600,3730.916721798946
otherdeed,0.839,32.0,0.093,2952,1668384000,4084.4720110618073
otherdeed,0.838752655473659,42.2,0.01,3378,1668470400,4445.059825741178
otherdeed,0.8386594679156307,34.5,0.82,3168,1668556800,5478.907956482834
otherdeed,0.9852,90.0,0.9,1842,1668643200,4799.388179716538
otherdeed,1.0,13.25,0.999,1320,1668729600,2656.2869353733063
otherdeed,0.9871587338541342,14.321225308641976,0.9347561796416902,3042,1668816000,4751.115965791578
otherdeed,1.11975,65.0,0.4444,1926,1668902400,3940.2074003896996
otherdeed,1.19,16.5,1.0,1512,1668988800,2974.4207458188
otherdeed,1.185,14.69,1.17169,1242,1669075200,2374.7026589333336
otherdeed,0.924,11.795,0.84,1200,1669161600,2206.7670123415373
otherdeed,1.0595933208682338,16.0,1.015,1098,1669248000,2061.360265473294
otherdeed,1.099,12.0,0.001,1224,1669334400,1941.7421396458467
otherdeed,1.15,16.88,1.0494275362318841,1428,1669420800,3380.864390616535
otherdeed,1.1602798460285488,19.0,1.15241,2622,1669507200,6088.795011737201
otherdeed,1.25169,23.88,0.8,1980,1669593600,4817.414087040748
otherdeed,1.2213724380760156,20.0,1.19,1992,1669680000,3427.607252382183
otherdeed,1.240145,17.1,1.205,1782,1669766400,3223.5967601993525
otherdeed,1.2605344,14.0,1.1792827489066016,1704,1669852800,2756.947419742421
otherdeed,1.2425151957353249,20.0,1.19,2664,1669939200,4341.075066136574
otherdeed,1.2788,18.65,1.24,5328,1670025600,9231.508361234688
otherdeed,1.2874,15.0,1.1309,7134,1670112000,9811.564790428196
otherdeed,1.25,42.0,1.23,2724,1670198400,4237.632343905542
otherdeed,1.15,26.3158,0.005,1398,1670284800,2950.1157699816445
otherdeed,1.15079,12.0,0.0041,702,1670371200,1627.481958
otherdeed,1.161011,47.1429,1.1471481,858,1670457600,2281.9583465999995
otherdeed,1.2,12.4324,0.01,1548,1670544000,2575.0897335401896
otherdeed,1.2491699648665775,13.899,1.194927536231884,5508,1670630400,8127.297741913165
otherdeed,1.1,16.69,1.07,6948,1670716800,9229.37881387946
otherdeed,1.15,14.0,0.3037084398976982,4944,1670803200,7926.444743960984
otherdeed,1.18,10.5894,0.1,2496,1670889600,3561.9432484602376
otherdeed,1.21,12.4242,6.775e-05,4884,1670976000,7672.453374962042
otherdeed,1.27,15.88,1.2,1638,1671062400,3172.8360053267943
otherdeed,1.2725,15.8,1.25,1098,1671148800,1886.0362172806506
otherdeed,1.28,12.8,1.25,2028,1671235200,3129.097507307392
